name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Singapore,,,,,,,,,,,,1292.241469,1569.470823,1711.835841,1795.979012,1640.488376,1693.247286,1763.230121,2214.630354,2130.842459,2126.006463,2124.882738,1987.06178,2195.858416,2455.503257,2472.929459,2630.728397,2757.869756,2981.136994,2896.501075,3782.760001,4167.342987,4588.430371,5487.346914,6460.358877,5346.671301,5358.279892,5818.209168,5083.266449,4587.520146,4634.710892,5145.900677,5065.923851,6216.752212,7370.331197,5055.921281,5269.663971,4633.206207,5051.554325,4092.262611,5004.788938,4993.097787,4716.036443,,,
Sint Maarten (Dutch part),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovakia,,,,,,,,,,,,3128.601988,3224.519441,3343.354494,3464.066088,3539.879365,3631.260796,3780.589447,3929.157026,3967.238128,3983.842773,3872.53656,3754.679582,3767.596673,3932.192428,4015.152173,3979.674183,4074.779047,4106.150426,4083.662216,4024.669067,3606.582437,3410.727885,3334.794345,3260.631824,3315.047989,3364.258794,3361.884022,3256.502531,3271.413931,3292.609005,3456.705473,3483.867506,3468.783673,3416.24785,3504.475593,3469.291394,3320.759116,3405.692968,3106.686165,3306.805544,3213.949767,3078.934954,3126.40575,,
Slovenia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2857.564531,2778.95039,2584.335171,2715.389914,2827.917161,3049.386594,3180.206152,3310.400633,3253.808861,3242.486177,3224.379501,3381.112015,3424.452879,3463.52493,3571.194865,3645.837437,3649.422384,3627.523509,3828.063994,3451.91156,3532.298179,3547.122211,3400.942756,3185.282868,,
Small states,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,963.3979011,,,,,,,,,,,,,,1175.258764,1278.653698,1374.568094,1417.194696,,,,,,,,
Solomon Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.9545325,,,,,,,,,,,,,,126.6815335,123.586743,122.7335891,130.0614744,,,,,,,,
Somaliland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Africa,,,,,,,,,,,,2009.919047,1997.498214,2079.134819,2108.289031,2182.605508,2209.712414,2208.549199,2284.818029,2308.239145,2370.988541,2545.501476,2699.728416,2679.379602,2832.522552,2759.691011,2801.219814,2831.147502,2876.230895,2693.537554,2583.979091,2643.266093,2414.398195,2533.448947,2564.266833,2647.773466,2653.806238,2648.006308,2542.175534,2540.717465,2483.263886,2502.780021,2414.814076,2546.381015,2757.256008,2710.462708,2654.762108,2811.281517,2981.348335,2844.00598,2808.758334,2752.228574,2674.818211,,,
South Asia,,,,,,,,,,,,260.0812014,260.5984258,262.5783303,267.1286824,270.7264788,274.4941775,275.6694099,271.7692825,277.8504089,279.1511415,286.8040157,291.7767142,294.6531981,299.4505661,307.1498561,311.7098832,317.7178094,327.3620318,335.4591605,342.1090598,346.9920847,354.5041877,356.9751374,363.1484945,375.376634,380.777884,387.4709939,389.4298246,403.4478898,406.4709434,406.9122728,410.7628349,415.2998373,431.6367775,442.1210815,458.3407578,477.4432816,488.6310462,524.1430699,535.8370093,548.0958188,564.7115313,,,
South Sudan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,530.6648498,557.5992908,605.2235273,623.5181841,683.6855542,714.7215779,790.7917042,881.3832486,993.6645683,1049.791164,1123.102994,1246.097896,1299.431016,1481.228562,1589.969551,1618.020826,1717.313212,1667.646016,1757.033655,1768.328553,1808.10483,1820.975822,1762.404545,1783.76648,1815.877916,1845.625413,1878.163674,1919.446649,2068.448402,2271.136082,2318.484104,2399.396863,2435.969621,2329.152705,2451.767322,2558.782301,2515.298474,2666.264055,2791.080148,2911.184086,3026.489364,3067.972321,3107.867341,3157.227264,3238.502447,3251.397133,3194.081246,3180.03342,3026.338408,2754.854426,2740.053229,2686.8704,2671.804782,2500.230813,,
Sri Lanka,,,,,,,,,,,,299.2825059,314.5466138,315.7611336,295.6612466,304.4525044,301.5515054,293.8338832,304.4819591,309.965796,307.4857259,311.5104061,321.9973677,318.9827463,324.6871115,315.3384674,320.0200905,327.4095767,327.5771432,324.1936404,324.1952395,324.2939132,329.7263285,343.2855605,325.1418031,331.0990296,366.498582,375.0715748,376.9045997,396.7327351,435.9003769,428.2320051,433.3001955,452.8211026,452.6896321,458.1882,457.3742069,462.1200659,449.6765287,442.7548166,469.7676851,494.9797786,554.3148367,,,
Saint Kitts and Nevis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,529.0047266,,,,,,,,,,,,,,1569.469684,1607.684324,1585.772211,1644.70425,,,,,,,,
Saint Lucia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404.6873643,,,,,,,,,,,,,,734.1155743,743.6202821,709.7867061,752.2950877,,,,,,,,
Saint Martin (French part),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saint Vincent and the Grenadines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.7808184,,,,,,,,,,,,,,607.9419323,616.0976193,642.7443347,641.9132683,,,,,,,,
Western Sahara,,,,,,,,,,,,661.4057577,659.8697528,670.8932248,671.283121,672.6450879,675.9433484,675.7718415,682.7512169,682.6017307,690.2509468,706.0153153,719.33967,712.4745222,719.8128359,713.5913929,715.3446068,719.3626776,722.1584813,703.689855,688.7826801,696.8967471,670.9944294,673.8997705,665.0466522,671.5331083,674.5776095,673.2781154,661.1342769,667.6676536,660.7831024,667.0589275,659.941353,671.8756642,686.1737631,682.7922329,675.668768,686.3357568,702.3577826,685.4557484,693.6440747,696.621974,694.2467823,,,
Sub-Saharan Africa (developing only),,,,,,,,,,,,661.4057577,659.8697528,670.8932248,671.283121,672.6450879,675.9433484,675.7718415,682.7512169,682.6017307,690.2509468,706.0153153,719.33967,712.4745222,719.8128359,713.5913929,715.3446068,719.3626776,722.1584813,703.689855,688.8098863,696.8967471,670.9944294,673.8997705,665.0466522,671.5331083,674.5776095,673.2781154,661.1342769,667.6676536,660.7831024,667.0589275,659.941353,671.8756642,685.2319245,681.1209226,673.6144617,684.0206544,702.3577826,685.4557484,693.6440747,696.621974,694.2467823,,,
Sudan,,,,,,,,,,,,491.3761984,485.0189347,484.5726183,474.5757525,461.120635,446.8989319,445.5240315,437.5943671,427.2530484,437.5197411,426.8905022,431.0030101,430.1354773,415.268331,420.0350928,414.3993077,397.4209788,411.6430061,400.7551024,412.4554916,399.4305748,386.7289756,363.6478711,408.2857249,397.3868941,395.198484,392.2949236,385.6865707,416.3745521,382.6424223,389.6232347,411.1375052,388.4587308,377.3984588,373.629041,389.9966343,366.495542,361.772076,363.8870774,361.6413292,351.7715947,342.129388,,,
Suriname,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1361.837037,,,,,,,,,,,,,,1357.00739,1414.637022,1439.652548,1425.28341,,,,,,,,
Swaziland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357.9328883,,,,,,,,,,,,,,370.8524583,361.2029961,363.0822283,372.7354997,,,,,,,,
Sweden,2698.792303,2742.123469,2887.236252,3080.414075,3273.508965,3437.54077,3636.643857,3630.194139,4000.823278,4303.223917,4681.299836,4450.382511,4527.21372,4773.811403,4510.443011,4764.499013,5151.251367,5054.833764,5016.74042,5229.618271,4871.533239,5097.154463,4877.799897,4941.267011,5216.257817,5656.192899,5878.801467,5763.070441,5854.499662,5594.552973,5514.55753,5650.541377,5369.370357,5334.166498,5660.271423,5702.165043,5825.097913,5672.008177,5769.695064,5661.491459,5360.145147,5680.280487,5802.110105,5650.43805,5847.344163,5711.127283,5529.077953,5472.135392,5379.959103,4883.20049,5427.925046,5274.643613,5269.485998,5001.351092,,
Switzerland,1398.654836,1454.755116,1568.91106,1869.587498,1819.435337,1943.600516,1966.692137,2040.8279,2172.603883,2334.44403,2556.658707,2637.670782,2727.719217,2998.005183,2783.514537,2710.772924,2821.012886,2877.792909,2995.016825,3042.179155,3170.575472,3093.323276,2984.223263,3173.307578,3239.369965,3412.391109,3544.52206,3430.855513,3436.875833,3339.083472,3627.657222,3637.334562,3613.492609,3491.196286,3494.788595,3422.554646,3473.835701,3526.105439,3557.990076,3547.251949,3480.463653,3673.237523,3553.778007,3542.193958,3530.643977,3488.018136,3619.017351,3411.420853,3500.837183,3482.550949,3348.081748,3206.957613,3202.910492,3301.850112,,
Syrian Arab Republic,,,,,,,,,,,,360.3585557,289.8783309,291.2991684,361.9946702,403.611449,441.9744817,475.1802267,502.377876,629.7898127,498.5607665,574.6981626,665.2259522,736.2052953,818.4252947,734.2144106,729.9070714,786.4364226,789.8556352,769.3116902,840.4830118,889.5719613,827.2750872,808.5428804,820.5491347,844.1292267,866.7959989,915.3416567,1000.480641,980.5785344,963.9694143,936.7265602,984.5693381,955.9720253,1014.996113,1146.638514,1154.913339,1173.855609,1149.452679,1032.358252,1045.339658,949.0007957,701.1971491,,,
Tajikistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1001.975351,935.9819948,750.1400907,577.574194,436.309964,384.6735923,366.4556319,360.6348896,374.3730361,367.2995931,347.3341748,337.1482922,332.0640011,331.8651172,351.6960898,343.8459634,347.1950623,363.2636106,338.2687682,287.5681056,287.0026706,281.4305013,285.7859401,,,
"Tanzania, United Republic of",,,,,,,,,,,,539.4134328,527.0407133,513.3772346,495.3764435,480.0298994,469.7678804,455.4345446,446.4741354,436.8660134,428.9583569,421.6437599,414.7083665,410.1858079,405.387193,401.4066971,398.8669975,394.1369458,389.3313661,385.8025963,382.310491,377.5525913,369.8262361,367.4439376,362.3596156,368.5794314,363.0541053,357.2528141,371.1254932,384.8712796,396.0267525,407.0782762,415.9882952,420.1569523,432.5771588,439.1382956,442.2993138,441.2103761,441.2317413,436.9390942,443.2257559,447.5455063,455.586576,,,
Thailand,,,,,,,,,,,,360.5780862,367.8643277,388.5812535,386.3534442,409.6024292,434.1176356,451.5105782,458.7765058,474.2972285,464.3214751,460.0965672,456.4678674,411.6958205,446.3907735,475.3593231,490.2662172,531.7626952,595.810237,656.0570861,741.2838037,795.931959,840.1426007,879.2656925,964.2526722,1044.847721,1156.357154,1164.948921,1079.692072,1139.229031,1152.983981,1172.987635,1282.52596,1374.748551,1472.240268,1503.113652,1525.551449,1579.280057,1619.898092,1612.262448,1760.708357,1780.652703,1884.298747,,,
Timor-Leste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.25135202,59.23196565,59.23385526,60.2056467,,,,,,,,
Togo,,,,,,,,,,,,332.5094788,332.0418673,324.0000955,316.5542388,322.5241304,315.8561906,327.9989486,329.8410848,334.5425101,326.3064541,322.1373145,327.324376,307.6287893,308.1635675,303.178763,319.9963252,328.0623328,324.9019623,325.4043024,333.5778578,332.8734932,328.69854,322.4003148,355.9425253,365.5815695,399.7720434,384.0782076,400.0375365,445.5320668,432.9950243,420.625889,424.0340976,435.8610218,428.6644026,425.1814065,412.8965009,417.1180498,423.2029839,500.9250355,487.4529229,477.1705127,462.969461,,,
Tonga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.3692198,,,,,,,,,,,,,,568.7147048,565.1510044,561.5376279,567.6868718,,,,,,,,
Trinidad and Tobago,,,,,,,,,,,,2757.828609,2772.88277,2685.515075,2682.523078,2295.004286,2513.215457,2808.516798,3328.21084,3398.727459,3527.043936,3686.266169,3648.187148,3721.31244,4142.417459,4347.664046,4493.936505,4188.645321,4558.488327,4394.348337,4899.990507,4838.275445,5286.286875,5030.983358,5036.355609,4899.904462,5779.258005,5437.913121,6304.771953,7348.510137,7768.142242,8639.907166,9361.363708,10414.17949,10872.68381,12423.43436,13794.3937,14601.84608,14112.6974,14198.86972,15102.08984,14779.57731,14331.71882,,,
Tunisia,,,,,,,,,,,,317.8976659,341.7378042,349.9966318,382.4285248,387.3238282,403.7335657,427.3027474,456.7926581,482.8624014,511.8952068,514.368702,493.0486309,546.1560786,567.3946227,573.2657095,547.7948807,542.6451683,557.5094695,548.438475,606.5643088,588.8664615,641.6905971,618.5869438,652.3147843,647.9847056,667.4961768,679.0797513,730.7618956,745.5585402,764.8165402,799.0307338,801.4891937,815.8280656,852.0330434,829.038289,864.1204001,883.9812814,912.6739537,877.220679,955.5389633,888.6221402,917.9953607,,,
Turkey,387.9707606,384.3460681,410.021797,420.627639,433.2114492,445.5101806,478.2421271,484.3933156,497.8125416,512.8599875,523.7652353,548.8562301,605.1364653,651.7761618,658.5218012,682.8092906,726.0916369,778.4328072,758.0290184,704.8876372,716.291291,705.5999225,732.6620496,757.9662845,770.9559962,799.5611419,843.9527408,917.9761371,907.1420817,925.2989203,976.3441551,946.5657387,960.8591719,1003.185825,975.7323403,1052.053234,1125.646325,1165.811616,1169.590486,1130.941812,1201.086613,1094.347395,1139.69491,1178.902004,1205.33882,1240.948399,1355.803919,1438.516252,1403.24167,1372.285243,1455.828051,1532.958602,1577.579302,1546.141803,,
Turkmenistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4775.771265,4029.371347,2674.607474,2629.11303,3248.573561,3269.215451,2802.754652,2762.146185,2847.89774,3331.279286,3303.608484,3329.060702,3436.974096,3792.772474,3918.74365,4036.862876,4087.856866,4604.033152,4609.8849,3991.301195,4497.158367,4838.792466,4943.042459,,,
Turks and Caicos Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tuvalu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uganda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ukraine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4855.883739,4853.744822,4210.400787,3727.678878,3192.737064,3177.813399,2937.27091,2836.207598,2706.135132,2718.99127,2720.724287,2754.423668,2813.159691,3025.135471,3031.36204,3033.278293,2935.230055,2953.015232,2910.650782,2487.036304,2886.995817,2768.923973,2690.32371,,,
United Arab Emirates,,,,,,,,,,,,3677.714784,3243.469755,3408.713688,2967.593617,3646.75068,3956.037367,5682.190886,5765.452735,6005.86324,7112.667427,8115.418605,8344.449652,7645.782422,9433.464451,10157.77902,10893.91128,11389.13265,10994.92287,11965.7722,11274.93268,12276.81621,11073.1986,11050.32044,11640.05592,11779.76991,12674.1421,11897.26651,11727.94529,11306.78167,11128.82148,11613.06767,11958.47746,11094.96971,10652.94314,9696.483203,8926.974206,8374.443686,8431.669232,7780.355472,7414.658562,7324.992599,7536.240768,,,
United Kingdom,3033.050649,3006.747386,3087.341972,3196.831184,3212.534556,3329.410163,3306.781613,3345.553495,3406.144495,3557.129275,3684.952352,3733.282998,3747.962475,3880.650174,3734.841652,3545.817134,3616.975534,3695.383871,3675.435273,3858.975965,3523.648842,3415.37757,3397.122289,3377.904913,3370.524943,3550.783791,3597.944694,3619.077269,3643.006881,3626.297861,3597.022536,3707.89541,3684.36113,3712.611654,3732.033745,3728.418831,3878.496878,3759.368022,3786.913742,3783.772073,3785.809093,3784.944734,3676.91977,3723.148654,3693.61042,3686.00064,3598.452869,3441.254569,3350.737841,3137.699207,3209.111026,2955.03962,3017.734422,2967.291259,,
United States,5641.740755,5612.079503,5774.586315,5986.783954,6136.93823,6307.890202,6591.340558,6809.820484,7073.478949,7332.368547,7569.076595,7644.524802,7940.997832,8163.603792,7909.58648,7656.263579,8100.562222,8285.570898,8438.403077,8327.041705,7942.253018,7647.538054,7259.078899,7199.118533,7443.320017,7456.262903,7376.096238,7622.173017,7849.75397,7890.287202,7671.773066,7631.467806,7677.401401,7709.496589,7757.830822,7763.755106,7844.468266,7828.581096,7803.697605,7923.223893,8056.86385,7827.886325,7843.344849,7794.23553,7881.578642,7846.499688,7697.652535,7758.1657,7488.081638,7056.777215,7161.512598,7029.184189,6814.823154,6908.933252,,
Upper middle income,,,,,,,,,,,,575.9315015,591.7972437,613.8135095,624.4239647,662.4110421,681.7402724,720.1419033,760.4438638,772.8327816,775.4907831,770.3165283,787.3965984,788.3936142,818.8081087,830.2383299,844.0161391,867.3903186,887.1264627,894.6540842,991.8645118,965.6184991,965.2871966,984.6022644,1004.849612,1043.018402,1056.89043,1061.204068,1049.510502,1052.9392,1080.393018,1093.024491,1129.974954,1223.527888,1341.50544,1412.477633,1495.059815,1559.74454,1611.319704,1661.389315,1782.655473,1883.591804,1954.345457,,,
Uruguay,,,,,,,,,,,,857.5572452,872.9863541,845.7274837,832.3539545,863.962685,873.2320559,868.7921033,883.8652698,937.4797351,906.5541751,867.9801542,766.1430988,704.8173828,672.8168498,663.3060051,680.0789302,718.4486233,765.3506214,780.3191016,723.8464341,779.4165351,855.1247871,792.1615553,751.1484868,797.5661799,872.9026961,880.6336506,900.5894049,977.9054174,930.9436048,814.9953188,762.6981432,758.6450355,863.1011258,889.2079283,955.4586689,949.8148065,1239.437549,1229.49267,1212.539422,1307.346682,1362.121414,,,
Uzbekistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2260.766943,2294.824122,2110.495548,2141.932504,2077.890781,1871.851086,1899.141615,1895.607597,2073.051266,2105.950522,2059.125288,2045.747172,2104.663806,2010.835763,1959.370098,1794.83013,1811.324304,1773.345057,1818.645633,1587.891304,1508.855418,1609.549854,1621.668005,,,
Vanuatu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.9958877,,,,,,,,,,,,,,146.9550905,143.2835821,144.4312437,159.1227336,,,,,,,,
"Venezuela, Bolivarian Republic of",,,,,,,,,,,,1639.404168,1547.549191,1672.863378,1899.231916,1874.271274,1892.504059,1972.689925,2057.417119,2089.876659,2304.507317,2390.062429,2330.341201,2432.737231,2338.946567,2256.980685,2294.754384,2232.128216,2110.140362,2108.57033,2194.707632,2235.612522,2428.417675,2226.899283,2505.717315,2328.12533,2443.828642,2390.432786,2463.066162,2285.256493,2307.705373,2323.102364,2267.368588,2048.14106,2148.296472,2315.298059,2460.80603,2274.697505,2476.500527,2438.629202,2595.503168,2398.581524,2558.278995,,,
Vietnam,,,,,,,,,,,,302.3981704,298.1575584,304.5551773,278.9348438,289.5542161,253.9365719,257.8723134,258.6883311,261.8045422,268.0043948,266.3341252,271.1623,275.1264672,273.4089128,271.2254875,277.652376,286.6572146,282.4150609,269.6105073,270.6291438,269.3023449,276.1308749,294.4657654,289.766465,303.9805821,315.927263,335.1705562,351.7454474,356.5941353,370.1625126,389.7906907,420.4468321,436.3347393,478.5049929,503.1470857,509.8329636,543.5511319,575.4816392,621.3318803,677.6743911,692.4411202,730.5718862,,,
"Virgin Islands, U.S.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Bank and Gaza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
World,,,,,,,,,,,,1336.774134,1371.563372,1417.680418,1390.280737,1365.855614,1420.588416,1444.695427,1475.493416,1492.444946,1453.911659,1413.761439,1383.327695,1374.002198,1406.00105,1416.263772,1418.580989,1444.938281,1470.272401,1476.767856,1663.577297,1649.865145,1621.978384,1613.501538,1600.068205,1616.707993,1634.337837,1626.180745,1611.227374,1624.111859,1645.434534,1640.067572,1650.7821,1688.888395,1742.713827,1764.257957,1792.574945,1811.739837,1819.897379,1787.564071,1867.973452,1880.803875,1897.945443,,,
Yemen,,,,,,,,,,,,117.4050373,90.49918226,149.6092775,120.6260051,101.7037291,120.2189042,126.0359062,128.4891999,125.978112,157.8090178,149.8294803,169.7053816,173.0544795,174.6585592,177.7414556,185.3389527,211.6203582,216.8871874,213.347053,210.1348714,243.3211044,252.2371645,207.3306234,206.3363099,223.8492791,220.3485158,226.7612423,235.3698336,258.3830884,266.7448487,287.5958953,270.8131229,292.474424,310.297303,321.2667924,334.3199975,318.0126081,320.2861804,332.981343,353.893265,285.739845,278.2412038,,,
Zambia,,,,,,,,,,,,833.591857,857.0932538,874.8613632,879.661637,803.9037394,862.5626627,819.7872201,797.83817,775.4485012,779.7958242,764.6724076,756.6123332,744.0248472,728.8876708,718.7004617,707.5198937,700.1408438,714.845629,693.5625022,669.1905901,669.6902103,662.7215361,647.0345157,635.3306176,629.8134754,608.1000418,617.209365,606.5063902,591.2613938,590.3481458,593.33715,597.5299951,601.0814278,602.1371977,604.785483,604.0095759,588.452442,591.1741429,589.883852,594.7089116,600.9495852,613.9957574,,,
Zimbabwe,,,,,,,,,,,,1010.023319,994.1847864,1017.185408,995.9816423,958.9012434,979.9160835,921.6546956,886.6685126,873.0877797,890.7404402,869.5921072,842.3726838,829.7139248,811.38202,835.6027762,851.2811459,896.6736115,877.4368649,869.0926411,886.7399202,915.6609715,923.4912294,864.8866541,842.2265879,842.3371088,825.0573513,804.5088922,811.9923525,855.3999311,800.3730566,791.6241272,772.3988729,733.9784794,711.9449374,740.4955694,745.3611541,716.5196072,651.1258377,648.3619959,651.5939684,655.0942255,657.650327,,,
